filename,char,latin,bits
synthetic_braille_dataset\bha\bha_162.png,भ,bha,24
synthetic_braille_dataset\bha\bha_163.png,भ,bha,24
synthetic_braille_dataset\bha\bha_164.png,भ,bha,24
synthetic_braille_dataset\bha\bha_165.png,भ,bha,24
synthetic_braille_dataset\bha\bha_166.png,भ,bha,24
synthetic_braille_dataset\bha\bha_167.png,भ,bha,24
synthetic_braille_dataset\bha\bha_168.png,भ,bha,24
synthetic_braille_dataset\bha\bha_169.png,भ,bha,24
synthetic_braille_dataset\bha\bha_170.png,भ,bha,24
synthetic_braille_dataset\bha\bha_171.png,भ,bha,24
synthetic_braille_dataset\bha\bha_172.png,भ,bha,24
synthetic_braille_dataset\bha\bha_173.png,भ,bha,24
synthetic_braille_dataset\bha\bha_174.png,भ,bha,24
synthetic_braille_dataset\bha\bha_175.png,भ,bha,24
synthetic_braille_dataset\bha\bha_176.png,भ,bha,24
synthetic_braille_dataset\bha\bha_177.png,भ,bha,24
synthetic_braille_dataset\bha\bha_178.png,भ,bha,24
synthetic_braille_dataset\bha\bha_179.png,भ,bha,24
synthetic_braille_dataset\bha\bha_180.png,भ,bha,24
synthetic_braille_dataset\bha\bha_181.png,भ,bha,24
synthetic_braille_dataset\bha\bha_182.png,भ,bha,24
synthetic_braille_dataset\bha\bha_183.png,भ,bha,24
synthetic_braille_dataset\bha\bha_184.png,भ,bha,24
synthetic_braille_dataset\bha\bha_185.png,भ,bha,24
synthetic_braille_dataset\bha\bha_186.png,भ,bha,24
synthetic_braille_dataset\bha\bha_187.png,भ,bha,24
synthetic_braille_dataset\bha\bha_188.png,भ,bha,24
synthetic_braille_dataset\bha\bha_189.png,भ,bha,24
synthetic_braille_dataset\bha\bha_190.png,भ,bha,24
synthetic_braille_dataset\bha\bha_191.png,भ,bha,24
synthetic_braille_dataset\bha\bha_192.png,भ,bha,24
synthetic_braille_dataset\bha\bha_193.png,भ,bha,24
synthetic_braille_dataset\bha\bha_194.png,भ,bha,24
synthetic_braille_dataset\bha\bha_195.png,भ,bha,24
synthetic_braille_dataset\bha\bha_196.png,भ,bha,24
synthetic_braille_dataset\bha\bha_197.png,भ,bha,24
synthetic_braille_dataset\bha\bha_198.png,भ,bha,24
synthetic_braille_dataset\bha\bha_199.png,भ,bha,24
synthetic_braille_dataset\bha\bha_200.png,भ,bha,24
synthetic_braille_dataset\bha\bha_201.png,भ,bha,24
synthetic_braille_dataset\bha\bha_202.png,भ,bha,24
synthetic_braille_dataset\bha\bha_203.png,भ,bha,24
synthetic_braille_dataset\bha\bha_204.png,भ,bha,24
synthetic_braille_dataset\bha\bha_205.png,भ,bha,24
synthetic_braille_dataset\bha\bha_206.png,भ,bha,24
synthetic_braille_dataset\bha\bha_207.png,भ,bha,24
synthetic_braille_dataset\bha\bha_208.png,भ,bha,24
synthetic_braille_dataset\bha\bha_209.png,भ,bha,24
synthetic_braille_dataset\bha\bha_210.png,भ,bha,24
synthetic_braille_dataset\bha\bha_211.png,भ,bha,24
synthetic_braille_dataset\bha\bha_212.png,भ,bha,24
synthetic_braille_dataset\bha\bha_213.png,भ,bha,24
synthetic_braille_dataset\bha\bha_214.png,भ,bha,24
synthetic_braille_dataset\bha\bha_215.png,भ,bha,24
synthetic_braille_dataset\bha\bha_216.png,भ,bha,24
synthetic_braille_dataset\bha\bha_217.png,भ,bha,24
synthetic_braille_dataset\bha\bha_218.png,भ,bha,24
synthetic_braille_dataset\bha\bha_219.png,भ,bha,24
synthetic_braille_dataset\bha\bha_220.png,भ,bha,24
synthetic_braille_dataset\bha\bha_221.png,भ,bha,24
synthetic_braille_dataset\bha\bha_222.png,भ,bha,24
synthetic_braille_dataset\bha\bha_223.png,भ,bha,24
synthetic_braille_dataset\bha\bha_224.png,भ,bha,24
synthetic_braille_dataset\bha\bha_225.png,भ,bha,24
synthetic_braille_dataset\bha\bha_226.png,भ,bha,24
synthetic_braille_dataset\bha\bha_227.png,भ,bha,24
synthetic_braille_dataset\bha\bha_228.png,भ,bha,24
synthetic_braille_dataset\bha\bha_229.png,भ,bha,24
synthetic_braille_dataset\bha\bha_230.png,भ,bha,24
synthetic_braille_dataset\bha\bha_231.png,भ,bha,24
synthetic_braille_dataset\bha\bha_232.png,भ,bha,24
synthetic_braille_dataset\bha\bha_233.png,भ,bha,24
synthetic_braille_dataset\bha\bha_234.png,भ,bha,24
synthetic_braille_dataset\bha\bha_235.png,भ,bha,24
synthetic_braille_dataset\bha\bha_236.png,भ,bha,24
synthetic_braille_dataset\bha\bha_237.png,भ,bha,24
synthetic_braille_dataset\bha\bha_238.png,भ,bha,24
synthetic_braille_dataset\bha\bha_239.png,भ,bha,24
synthetic_braille_dataset\bha\bha_240.png,भ,bha,24
synthetic_braille_dataset\bha\bha_241.png,भ,bha,24
synthetic_braille_dataset\bha\bha_242.png,भ,bha,24
synthetic_braille_dataset\bha\bha_243.png,भ,bha,24
synthetic_braille_dataset\bha\bha_244.png,भ,bha,24
synthetic_braille_dataset\bha\bha_245.png,भ,bha,24
synthetic_braille_dataset\bha\bha_246.png,भ,bha,24
synthetic_braille_dataset\bha\bha_247.png,भ,bha,24
synthetic_braille_dataset\bha\bha_248.png,भ,bha,24
synthetic_braille_dataset\bha\bha_249.png,भ,bha,24
synthetic_braille_dataset\ma\ma_000.png,म,ma,13
synthetic_braille_dataset\ma\ma_001.png,म,ma,13
synthetic_braille_dataset\ma\ma_002.png,म,ma,13
synthetic_braille_dataset\ma\ma_003.png,म,ma,13
synthetic_braille_dataset\ma\ma_004.png,म,ma,13
synthetic_braille_dataset\ma\ma_005.png,म,ma,13
synthetic_braille_dataset\ma\ma_006.png,म,ma,13
synthetic_braille_dataset\ma\ma_007.png,म,ma,13
synthetic_braille_dataset\ma\ma_008.png,म,ma,13
synthetic_braille_dataset\ma\ma_009.png,म,ma,13
synthetic_braille_dataset\ma\ma_010.png,म,ma,13
synthetic_braille_dataset\ma\ma_011.png,म,ma,13
synthetic_braille_dataset\ma\ma_012.png,म,ma,13
synthetic_braille_dataset\ma\ma_013.png,म,ma,13
synthetic_braille_dataset\ma\ma_014.png,म,ma,13
synthetic_braille_dataset\ma\ma_015.png,म,ma,13
synthetic_braille_dataset\ma\ma_016.png,म,ma,13
synthetic_braille_dataset\ma\ma_017.png,म,ma,13
synthetic_braille_dataset\ma\ma_018.png,म,ma,13
synthetic_braille_dataset\ma\ma_019.png,म,ma,13
synthetic_braille_dataset\ma\ma_020.png,म,ma,13
synthetic_braille_dataset\ma\ma_021.png,म,ma,13
synthetic_braille_dataset\ma\ma_022.png,म,ma,13
synthetic_braille_dataset\ma\ma_023.png,म,ma,13
synthetic_braille_dataset\ma\ma_024.png,म,ma,13
synthetic_braille_dataset\ma\ma_025.png,म,ma,13
synthetic_braille_dataset\ma\ma_026.png,म,ma,13
synthetic_braille_dataset\ma\ma_027.png,म,ma,13
synthetic_braille_dataset\ma\ma_028.png,म,ma,13
synthetic_braille_dataset\ma\ma_029.png,म,ma,13
synthetic_braille_dataset\ma\ma_030.png,म,ma,13
synthetic_braille_dataset\ma\ma_031.png,म,ma,13
synthetic_braille_dataset\ma\ma_032.png,म,ma,13
synthetic_braille_dataset\ma\ma_033.png,म,ma,13
synthetic_braille_dataset\ma\ma_034.png,म,ma,13
synthetic_braille_dataset\ma\ma_035.png,म,ma,13
synthetic_braille_dataset\ma\ma_036.png,म,ma,13
synthetic_braille_dataset\ma\ma_037.png,म,ma,13
synthetic_braille_dataset\ma\ma_038.png,म,ma,13
synthetic_braille_dataset\ma\ma_039.png,म,ma,13
synthetic_braille_dataset\ma\ma_040.png,म,ma,13
synthetic_braille_dataset\ma\ma_041.png,म,ma,13
synthetic_braille_dataset\ma\ma_042.png,म,ma,13
synthetic_braille_dataset\ma\ma_043.png,म,ma,13
synthetic_braille_dataset\ma\ma_044.png,म,ma,13
synthetic_braille_dataset\ma\ma_045.png,म,ma,13
synthetic_braille_dataset\ma\ma_046.png,म,ma,13
synthetic_braille_dataset\ma\ma_047.png,म,ma,13
synthetic_braille_dataset\ma\ma_048.png,म,ma,13
synthetic_braille_dataset\ma\ma_049.png,म,ma,13
synthetic_braille_dataset\ma\ma_050.png,म,ma,13
synthetic_braille_dataset\ma\ma_051.png,म,ma,13
synthetic_braille_dataset\ma\ma_052.png,म,ma,13
synthetic_braille_dataset\ma\ma_053.png,म,ma,13
synthetic_braille_dataset\ma\ma_054.png,म,ma,13
synthetic_braille_dataset\ma\ma_055.png,म,ma,13
synthetic_braille_dataset\ma\ma_056.png,म,ma,13
synthetic_braille_dataset\ma\ma_057.png,म,ma,13
synthetic_braille_dataset\ma\ma_058.png,म,ma,13
synthetic_braille_dataset\ma\ma_059.png,म,ma,13
synthetic_braille_dataset\ma\ma_060.png,म,ma,13
synthetic_braille_dataset\ma\ma_061.png,म,ma,13
synthetic_braille_dataset\ma\ma_062.png,म,ma,13
synthetic_braille_dataset\ma\ma_063.png,म,ma,13
synthetic_braille_dataset\ma\ma_064.png,म,ma,13
synthetic_braille_dataset\ma\ma_065.png,म,ma,13
synthetic_braille_dataset\ma\ma_066.png,म,ma,13
synthetic_braille_dataset\ma\ma_067.png,म,ma,13
synthetic_braille_dataset\ma\ma_068.png,म,ma,13
synthetic_braille_dataset\ma\ma_069.png,म,ma,13
synthetic_braille_dataset\ma\ma_070.png,म,ma,13
synthetic_braille_dataset\ma\ma_071.png,म,ma,13
synthetic_braille_dataset\ma\ma_072.png,म,ma,13
synthetic_braille_dataset\ma\ma_073.png,म,ma,13
synthetic_braille_dataset\ma\ma_074.png,म,ma,13
synthetic_braille_dataset\ma\ma_075.png,म,ma,13
synthetic_braille_dataset\ma\ma_076.png,म,ma,13
synthetic_braille_dataset\ma\ma_077.png,म,ma,13
synthetic_braille_dataset\ma\ma_078.png,म,ma,13
synthetic_braille_dataset\ma\ma_079.png,म,ma,13
synthetic_braille_dataset\ma\ma_080.png,म,ma,13
synthetic_braille_dataset\ma\ma_081.png,म,ma,13
synthetic_braille_dataset\ma\ma_082.png,म,ma,13
synthetic_braille_dataset\ma\ma_083.png,म,ma,13
synthetic_braille_dataset\ma\ma_084.png,म,ma,13
synthetic_braille_dataset\ma\ma_085.png,म,ma,13
synthetic_braille_dataset\ma\ma_086.png,म,ma,13
synthetic_braille_dataset\ma\ma_087.png,म,ma,13
synthetic_braille_dataset\ma\ma_088.png,म,ma,13
synthetic_braille_dataset\ma\ma_089.png,म,ma,13
synthetic_braille_dataset\ma\ma_090.png,म,ma,13
synthetic_braille_dataset\ma\ma_091.png,म,ma,13
synthetic_braille_dataset\ma\ma_092.png,म,ma,13
synthetic_braille_dataset\ma\ma_093.png,म,ma,13
synthetic_braille_dataset\ma\ma_094.png,म,ma,13
synthetic_braille_dataset\ma\ma_095.png,म,ma,13
synthetic_braille_dataset\ma\ma_096.png,म,ma,13
synthetic_braille_dataset\ma\ma_097.png,म,ma,13
synthetic_braille_dataset\ma\ma_098.png,म,ma,13
synthetic_braille_dataset\ma\ma_099.png,म,ma,13
synthetic_braille_dataset\ma\ma_100.png,म,ma,13
synthetic_braille_dataset\ma\ma_101.png,म,ma,13
synthetic_braille_dataset\ma\ma_102.png,म,ma,13
synthetic_braille_dataset\ma\ma_103.png,म,ma,13
synthetic_braille_dataset\ma\ma_104.png,म,ma,13
synthetic_braille_dataset\ma\ma_105.png,म,ma,13
synthetic_braille_dataset\ma\ma_106.png,म,ma,13
synthetic_braille_dataset\ma\ma_107.png,म,ma,13
synthetic_braille_dataset\ma\ma_108.png,म,ma,13
synthetic_braille_dataset\ma\ma_109.png,म,ma,13
synthetic_braille_dataset\ma\ma_110.png,म,ma,13
synthetic_braille_dataset\ma\ma_111.png,म,ma,13
synthetic_braille_dataset\ma\ma_112.png,म,ma,13
synthetic_braille_dataset\ma\ma_113.png,म,ma,13
synthetic_braille_dataset\ma\ma_114.png,म,ma,13
synthetic_braille_dataset\ma\ma_115.png,म,ma,13
synthetic_braille_dataset\ma\ma_116.png,म,ma,13
synthetic_braille_dataset\ma\ma_117.png,म,ma,13
synthetic_braille_dataset\ma\ma_118.png,म,ma,13
synthetic_braille_dataset\ma\ma_119.png,म,ma,13
synthetic_braille_dataset\ma\ma_120.png,म,ma,13
synthetic_braille_dataset\ma\ma_121.png,म,ma,13
synthetic_braille_dataset\ma\ma_122.png,म,ma,13
synthetic_braille_dataset\ma\ma_123.png,म,ma,13
synthetic_braille_dataset\ma\ma_124.png,म,ma,13
synthetic_braille_dataset\ma\ma_125.png,म,ma,13
synthetic_braille_dataset\ma\ma_126.png,म,ma,13
synthetic_braille_dataset\ma\ma_127.png,म,ma,13
synthetic_braille_dataset\ma\ma_128.png,म,ma,13
synthetic_braille_dataset\ma\ma_129.png,म,ma,13
synthetic_braille_dataset\ma\ma_130.png,म,ma,13
synthetic_braille_dataset\ma\ma_131.png,म,ma,13
synthetic_braille_dataset\ma\ma_132.png,म,ma,13
synthetic_braille_dataset\ma\ma_133.png,म,ma,13
synthetic_braille_dataset\ma\ma_134.png,म,ma,13
synthetic_braille_dataset\ma\ma_135.png,म,ma,13
synthetic_braille_dataset\ma\ma_136.png,म,ma,13
synthetic_braille_dataset\ma\ma_137.png,म,ma,13
synthetic_braille_dataset\ma\ma_138.png,म,ma,13
synthetic_braille_dataset\ma\ma_139.png,म,ma,13
synthetic_braille_dataset\ma\ma_140.png,म,ma,13
synthetic_braille_dataset\ma\ma_141.png,म,ma,13
synthetic_braille_dataset\ma\ma_142.png,म,ma,13
synthetic_braille_dataset\ma\ma_143.png,म,ma,13
synthetic_braille_dataset\ma\ma_144.png,म,ma,13
synthetic_braille_dataset\ma\ma_145.png,म,ma,13
synthetic_braille_dataset\ma\ma_146.png,म,ma,13
synthetic_braille_dataset\ma\ma_147.png,म,ma,13
synthetic_braille_dataset\ma\ma_148.png,म,ma,13
synthetic_braille_dataset\ma\ma_149.png,म,ma,13
synthetic_braille_dataset\ma\ma_150.png,म,ma,13
synthetic_braille_dataset\ma\ma_151.png,म,ma,13
synthetic_braille_dataset\ma\ma_152.png,म,ma,13
synthetic_braille_dataset\ma\ma_153.png,म,ma,13
synthetic_braille_dataset\ma\ma_154.png,म,ma,13
synthetic_braille_dataset\ma\ma_155.png,म,ma,13
synthetic_braille_dataset\ma\ma_156.png,म,ma,13
synthetic_braille_dataset\ma\ma_157.png,म,ma,13
synthetic_braille_dataset\ma\ma_158.png,म,ma,13
synthetic_braille_dataset\ma\ma_159.png,म,ma,13
synthetic_braille_dataset\ma\ma_160.png,म,ma,13
synthetic_braille_dataset\ma\ma_161.png,म,ma,13
synthetic_braille_dataset\ma\ma_162.png,म,ma,13
synthetic_braille_dataset\ma\ma_163.png,म,ma,13
synthetic_braille_dataset\ma\ma_164.png,म,ma,13
synthetic_braille_dataset\ma\ma_165.png,म,ma,13
synthetic_braille_dataset\ma\ma_166.png,म,ma,13
synthetic_braille_dataset\ma\ma_167.png,म,ma,13
synthetic_braille_dataset\ma\ma_168.png,म,ma,13
synthetic_braille_dataset\ma\ma_169.png,म,ma,13
synthetic_braille_dataset\ma\ma_170.png,म,ma,13
synthetic_braille_dataset\ma\ma_171.png,म,ma,13
synthetic_braille_dataset\ma\ma_172.png,म,ma,13
synthetic_braille_dataset\ma\ma_173.png,म,ma,13
synthetic_braille_dataset\ma\ma_174.png,म,ma,13
synthetic_braille_dataset\ma\ma_175.png,म,ma,13
synthetic_braille_dataset\ma\ma_176.png,म,ma,13
synthetic_braille_dataset\ma\ma_177.png,म,ma,13
synthetic_braille_dataset\ma\ma_178.png,म,ma,13
synthetic_braille_dataset\ma\ma_179.png,म,ma,13
synthetic_braille_dataset\ma\ma_180.png,म,ma,13
synthetic_braille_dataset\ma\ma_181.png,म,ma,13
synthetic_braille_dataset\ma\ma_182.png,म,ma,13
synthetic_braille_dataset\ma\ma_183.png,म,ma,13
synthetic_braille_dataset\ma\ma_184.png,म,ma,13
synthetic_braille_dataset\ma\ma_185.png,म,ma,13
synthetic_braille_dataset\ma\ma_186.png,म,ma,13
synthetic_braille_dataset\ma\ma_187.png,म,ma,13
synthetic_braille_dataset\ma\ma_188.png,म,ma,13
synthetic_braille_dataset\ma\ma_189.png,म,ma,13
synthetic_braille_dataset\ma\ma_190.png,म,ma,13
synthetic_braille_dataset\ma\ma_191.png,म,ma,13
synthetic_braille_dataset\ma\ma_192.png,म,ma,13
synthetic_braille_dataset\ma\ma_193.png,म,ma,13
synthetic_braille_dataset\ma\ma_194.png,म,ma,13
synthetic_braille_dataset\ma\ma_195.png,म,ma,13
synthetic_braille_dataset\ma\ma_196.png,म,ma,13
synthetic_braille_dataset\ma\ma_197.png,म,ma,13
synthetic_braille_dataset\ma\ma_198.png,म,ma,13
synthetic_braille_dataset\ma\ma_199.png,म,ma,13
synthetic_braille_dataset\ma\ma_200.png,म,ma,13
synthetic_braille_dataset\ma\ma_201.png,म,ma,13
synthetic_braille_dataset\ma\ma_202.png,म,ma,13
synthetic_braille_dataset\ma\ma_203.png,म,ma,13
synthetic_braille_dataset\ma\ma_204.png,म,ma,13
synthetic_braille_dataset\ma\ma_205.png,म,ma,13
synthetic_braille_dataset\ma\ma_206.png,म,ma,13
synthetic_braille_dataset\ma\ma_207.png,म,ma,13
synthetic_braille_dataset\ma\ma_208.png,म,ma,13
synthetic_braille_dataset\ma\ma_209.png,म,ma,13
synthetic_braille_dataset\ma\ma_210.png,म,ma,13
synthetic_braille_dataset\ma\ma_211.png,म,ma,13
synthetic_braille_dataset\ma\ma_212.png,म,ma,13
synthetic_braille_dataset\ma\ma_213.png,म,ma,13
synthetic_braille_dataset\ma\ma_214.png,म,ma,13
synthetic_braille_dataset\ma\ma_215.png,म,ma,13
synthetic_braille_dataset\ma\ma_216.png,म,ma,13
synthetic_braille_dataset\ma\ma_217.png,म,ma,13
synthetic_braille_dataset\ma\ma_218.png,म,ma,13
synthetic_braille_dataset\ma\ma_219.png,म,ma,13
synthetic_braille_dataset\ma\ma_220.png,म,ma,13
synthetic_braille_dataset\ma\ma_221.png,म,ma,13
synthetic_braille_dataset\ma\ma_222.png,म,ma,13
synthetic_braille_dataset\ma\ma_223.png,म,ma,13
synthetic_braille_dataset\ma\ma_224.png,म,ma,13
synthetic_braille_dataset\ma\ma_225.png,म,ma,13
synthetic_braille_dataset\ma\ma_226.png,म,ma,13
synthetic_braille_dataset\ma\ma_227.png,म,ma,13
synthetic_braille_dataset\ma\ma_228.png,म,ma,13
synthetic_braille_dataset\ma\ma_229.png,म,ma,13
synthetic_braille_dataset\ma\ma_230.png,म,ma,13
synthetic_braille_dataset\ma\ma_231.png,म,ma,13
synthetic_braille_dataset\ma\ma_232.png,म,ma,13
synthetic_braille_dataset\ma\ma_233.png,म,ma,13
synthetic_braille_dataset\ma\ma_234.png,म,ma,13
synthetic_braille_dataset\ma\ma_235.png,म,ma,13
synthetic_braille_dataset\ma\ma_236.png,म,ma,13
synthetic_braille_dataset\ma\ma_237.png,म,ma,13
synthetic_braille_dataset\ma\ma_238.png,म,ma,13
synthetic_braille_dataset\ma\ma_239.png,म,ma,13
synthetic_braille_dataset\ma\ma_240.png,म,ma,13
synthetic_braille_dataset\ma\ma_241.png,म,ma,13
synthetic_braille_dataset\ma\ma_242.png,म,ma,13
synthetic_braille_dataset\ma\ma_243.png,म,ma,13
synthetic_braille_dataset\ma\ma_244.png,म,ma,13
synthetic_braille_dataset\ma\ma_245.png,म,ma,13
synthetic_braille_dataset\ma\ma_246.png,म,ma,13
synthetic_braille_dataset\ma\ma_247.png,म,ma,13
synthetic_braille_dataset\ma\ma_248.png,म,ma,13
synthetic_braille_dataset\ma\ma_249.png,म,ma,13
synthetic_braille_dataset\ya\ya_000.png,य,ya,61
synthetic_braille_dataset\ya\ya_001.png,य,ya,61
synthetic_braille_dataset\ya\ya_002.png,य,ya,61
synthetic_braille_dataset\ya\ya_003.png,य,ya,61
synthetic_braille_dataset\ya\ya_004.png,य,ya,61
synthetic_braille_dataset\ya\ya_005.png,य,ya,61
synthetic_braille_dataset\ya\ya_006.png,य,ya,61
synthetic_braille_dataset\ya\ya_007.png,य,ya,61
synthetic_braille_dataset\ya\ya_008.png,य,ya,61
synthetic_braille_dataset\ya\ya_009.png,य,ya,61
synthetic_braille_dataset\ya\ya_010.png,य,ya,61
synthetic_braille_dataset\ya\ya_011.png,य,ya,61
synthetic_braille_dataset\ya\ya_012.png,य,ya,61
synthetic_braille_dataset\ya\ya_013.png,य,ya,61
synthetic_braille_dataset\ya\ya_014.png,य,ya,61
synthetic_braille_dataset\ya\ya_015.png,य,ya,61
synthetic_braille_dataset\ya\ya_016.png,य,ya,61
synthetic_braille_dataset\ya\ya_017.png,य,ya,61
synthetic_braille_dataset\ya\ya_018.png,य,ya,61
synthetic_braille_dataset\ya\ya_019.png,य,ya,61
synthetic_braille_dataset\ya\ya_020.png,य,ya,61
synthetic_braille_dataset\ya\ya_021.png,य,ya,61
synthetic_braille_dataset\ya\ya_022.png,य,ya,61
synthetic_braille_dataset\ya\ya_023.png,य,ya,61
synthetic_braille_dataset\ya\ya_024.png,य,ya,61
synthetic_braille_dataset\ya\ya_025.png,य,ya,61
synthetic_braille_dataset\ya\ya_026.png,य,ya,61
synthetic_braille_dataset\ya\ya_027.png,य,ya,61
synthetic_braille_dataset\ya\ya_028.png,य,ya,61
synthetic_braille_dataset\ya\ya_029.png,य,ya,61
synthetic_braille_dataset\ya\ya_030.png,य,ya,61
synthetic_braille_dataset\ya\ya_031.png,य,ya,61
synthetic_braille_dataset\ya\ya_032.png,य,ya,61
synthetic_braille_dataset\ya\ya_033.png,य,ya,61
synthetic_braille_dataset\ya\ya_034.png,य,ya,61
synthetic_braille_dataset\ya\ya_035.png,य,ya,61
synthetic_braille_dataset\ya\ya_036.png,य,ya,61
synthetic_braille_dataset\ya\ya_037.png,य,ya,61
synthetic_braille_dataset\ya\ya_038.png,य,ya,61
synthetic_braille_dataset\ya\ya_039.png,य,ya,61
synthetic_braille_dataset\ya\ya_040.png,य,ya,61
synthetic_braille_dataset\ya\ya_041.png,य,ya,61
synthetic_braille_dataset\ya\ya_042.png,य,ya,61
synthetic_braille_dataset\ya\ya_043.png,य,ya,61
synthetic_braille_dataset\ya\ya_044.png,य,ya,61
synthetic_braille_dataset\ya\ya_045.png,य,ya,61
synthetic_braille_dataset\ya\ya_046.png,य,ya,61
synthetic_braille_dataset\ya\ya_047.png,य,ya,61
synthetic_braille_dataset\ya\ya_048.png,य,ya,61
synthetic_braille_dataset\ya\ya_049.png,य,ya,61
synthetic_braille_dataset\ya\ya_050.png,य,ya,61
synthetic_braille_dataset\ya\ya_051.png,य,ya,61
synthetic_braille_dataset\ya\ya_052.png,य,ya,61
synthetic_braille_dataset\ya\ya_053.png,य,ya,61
synthetic_braille_dataset\ya\ya_054.png,य,ya,61
synthetic_braille_dataset\ya\ya_055.png,य,ya,61
synthetic_braille_dataset\ya\ya_056.png,य,ya,61
synthetic_braille_dataset\ya\ya_057.png,य,ya,61
synthetic_braille_dataset\ya\ya_058.png,य,ya,61
synthetic_braille_dataset\ya\ya_059.png,य,ya,61
synthetic_braille_dataset\ya\ya_060.png,य,ya,61
synthetic_braille_dataset\ya\ya_061.png,य,ya,61
synthetic_braille_dataset\ya\ya_062.png,य,ya,61
synthetic_braille_dataset\ya\ya_063.png,य,ya,61
synthetic_braille_dataset\ya\ya_064.png,य,ya,61
synthetic_braille_dataset\ya\ya_065.png,य,ya,61
synthetic_braille_dataset\ya\ya_066.png,य,ya,61
synthetic_braille_dataset\ya\ya_067.png,य,ya,61
synthetic_braille_dataset\ya\ya_068.png,य,ya,61
synthetic_braille_dataset\ya\ya_069.png,य,ya,61
synthetic_braille_dataset\ya\ya_070.png,य,ya,61
synthetic_braille_dataset\ya\ya_071.png,य,ya,61
synthetic_braille_dataset\ya\ya_072.png,य,ya,61
synthetic_braille_dataset\ya\ya_073.png,य,ya,61
synthetic_braille_dataset\ya\ya_074.png,य,ya,61
synthetic_braille_dataset\ya\ya_075.png,य,ya,61
synthetic_braille_dataset\ya\ya_076.png,य,ya,61
synthetic_braille_dataset\ya\ya_077.png,य,ya,61
synthetic_braille_dataset\ya\ya_078.png,य,ya,61
synthetic_braille_dataset\ya\ya_079.png,य,ya,61
synthetic_braille_dataset\ya\ya_080.png,य,ya,61
synthetic_braille_dataset\ya\ya_081.png,य,ya,61
synthetic_braille_dataset\ya\ya_082.png,य,ya,61
